dateTime,pc0_1,pc0_3,pc0_5,pc1_0,pc2_5,pc5_0,pc10_0,pm0_1,pm0_3,pm0_5,pm1_0,pm2_5,pm5_0,pm10_0
2021-12-12 00:02:14.246309,52636,26412,4818,530,94,2,0,0.04398085176944733,0.6398412585258484,1.1430572271347046,1.586555004119873,2.817512273788452,3.1013755798339844,3.1013755798339844
2021-12-12 00:26:06.220394,57143,29208,5840,777,165,0,0,0.04774690046906471,0.706682026386261,1.3166587352752686,1.96591317653656,4.131744384765625,4.131744384765625,4.131744384765625
2021-12-12 00:34:39.614910,48460,24063,4209,537,82,9,0,0.04049167037010193,0.5833651423454285,1.0229734182357788,1.472461223602295,2.551687479019165,3.491809368133545,3.491809368133545
2021-12-12 00:40:51.893225,45411,21975,2563,397,78,0,0,0.03794378042221069,0.5337163805961609,0.8014808297157288,1.1338239908218384,2.1655378341674805,2.1655378341674805,2.1655378341674805
2021-12-12 00:56:48.551580,48010,23838,3756,526,130,0,0,0.04011588916182518,0.5779088139533997,0.9702407717704773,1.4099910259246826,3.116919994354248,3.116919994354248,3.116919994354248
2021-12-12 01:22:50.116115,71710,35326,5010,856,176,8,0,0.059918321669101715,0.8568816781044006,1.3801840543746948,2.0960960388183594,4.402139663696289,5.2500762939453125,5.2500762939453125
2021-12-12 01:34:35.560862,65601,33390,6145,1025,229,5,0,0.05481357127428055,0.8081089854240417,1.4499781131744385,2.306995391845703,5.298858642578125,5.92191743850708,5.92191743850708
2021-12-12 01:49:41.190391,62840,32105,6335,880,159,0,0,0.052506789565086365,0.7768151164054871,1.4384791851043701,2.174161195755005,4.253744125366211,4.253744125366211,4.253744125366211
2021-12-12 02:01:57.457291,52450,27521,4856,746,120,14,0,0.04382544010877609,0.6647037863731384,1.1719658374786377,1.7961090803146362,3.3743577003479004,4.852766513824463,4.852766513824463
2021-12-12 02:14:09.812098,51386,25911,4722,704,85,11,0,0.042936280369758606,0.6274946928024292,1.1207265853881836,1.7092841863632202,2.832326650619507,4.012046813964844,4.012046813964844
2021-12-12 02:20:52.009833,84424,44488,8595,1236,195,0,0,0.07054171711206436,1.0741983652114868,1.9719336032867432,3.0051987171173096,5.559839248657227,5.559839248657227,5.559839248657227
2021-12-12 02:28:51.148537,58976,30335,5682,904,208,1,0,0.04927802085876465,0.7336565852165222,1.3271797895431519,2.0825436115264893,4.809210777282715,4.982409954071045,4.982409954071045
2021-12-12 02:42:28.723508,74521,39759,8522,1083,210,4,0,0.06226691976189613,0.95924311876297,1.8493032455444336,2.754535436630249,5.507034778594971,5.9789228439331055,5.9789228439331055
2021-12-12 02:50:25.028504,46087,23055,3449,367,61,0,0,0.03850885108113289,0.5586445331573486,0.9189328551292419,1.226076364517212,2.0281171798706055,2.0281171798706055,2.0281171798706055
2021-12-12 02:58:14.303570,53423,27748,4753,577,109,0,0,0.04463893175125122,0.6706472635269165,1.1670805215835571,1.6498830318450928,3.082395315170288,3.082395315170288,3.082395315170288
2021-12-12 03:06:51.572564,52551,26554,4442,612,175,16,0,0.04390973970293999,0.6429688930511475,1.1069233417510986,1.6189377307891846,3.913449287414551,5.609323024749756,5.609323024749756
2021-12-12 03:14:32.809401,67723,34903,8432,1194,300,1,0,0.05658739060163498,0.8440086245536804,1.724685788154602,2.722777843475342,6.647202968597412,6.81674861907959,6.81674861907959
2021-12-12 03:30:12.957988,53383,27135,4470,453,72,0,0,0.04460544139146805,0.6567790508270264,1.123661994934082,1.502774715423584,2.445941925048828,2.445941925048828,2.445941925048828
2021-12-12 03:44:52.357186,53944,27064,4647,584,149,11,0,0.04507404938340187,0.655659019947052,1.1410202980041504,1.6292814016342163,3.587575912475586,4.796841144561768,4.796841144561768
2021-12-12 03:53:49.561106,36410,19102,3126,401,55,0,0,0.03042346052825451,0.4613845646381378,0.7879583835601807,1.1233998537063599,1.853950023651123,1.853950023651123,1.853950023651123
2021-12-12 04:23:28.075093,72753,38956,10528,1678,373,1,0,0.06078983098268509,0.9396507143974304,2.039274215698242,3.4420924186706543,8.313851356506348,8.435477256774902,8.435477256774902
2021-12-12 04:29:42.244399,126182,68403,22346,3667,884,45,0,0.10543303936719894,1.6486107110977173,3.9824540615081787,7.0465474128723145,18.595701217651367,23.30748176574707,23.30748176574707
2021-12-12 04:46:00.563927,73621,39567,8457,1326,279,2,0,0.06151485815644264,0.9541657567024231,1.83742094039917,2.9455766677856445,6.590047836303711,6.803859233856201,6.803859233856201
2021-12-12 05:08:39.953649,85723,45071,13010,2169,484,14,0,0.07162685692310333,1.0884331464767456,2.4472644329071045,4.260354995727539,10.592300415039062,12.133349418640137,12.133349418640137
2021-12-12 05:20:21.109465,93875,50683,19051,2549,400,7,0,0.07843867689371109,1.2218682765960693,3.211655378341675,5.342011451721191,10.574892044067383,11.39328384399414,11.39328384399414
2021-12-12 05:31:41.177010,85520,44791,12418,1910,383,0,0,0.07145722210407257,1.0819424390792847,2.378943681716919,3.974888324737549,8.986845970153809,8.986845970153809,8.986845970153809
2021-12-12 05:39:39.444944,106642,56571,14054,2587,454,14,0,0.08910621702671051,1.3653656244277954,2.833218574523926,4.9949116706848145,10.934835433959961,12.461162567138672,12.461162567138672
2021-12-12 05:56:06.597659,55552,27902,6442,955,184,0,0,0.04641738161444664,0.675894558429718,1.3487671613693237,2.1472408771514893,4.558443069458008,4.558443069458008,4.558443069458008
2021-12-12 06:03:57.647415,47663,23880,5078,772,170,0,0,0.039825860410928726,0.5785716772079468,1.1089813709259033,1.754812479019165,3.987981081008911,3.987981081008911,3.987981081008911
